,name,price,ratings,num_rating_reviews,general,display,performance,connectivity,battery
446,Lenovo Yoga 6i 82WV005JIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹78,990",93 votes,--rating: 4;,"['OS: Windows 11', 'Utility: Performance', '1.35\u2009kgLight', '1 Year Warranty']","['14\u2009inchesAverage', '1920\u2009x\u20091200\u2009pixelsGood', '~ 170\u2009PPIHigh', '16:9 Aspect Ratio']","['13th Gen Intel Core i5 1340P', '4 x 1.9\u2009GHz (Turbo Speed upto 4.6\u2009GHz) Performance Cores  8 x 1.4\u2009GHz (Turbo Speed upto 3.4\u2009GHz) Efficient Cores', '12 Cores (4P + 8E), 16 Threads', '12\u2009MB Cache', 'Integrated Intel Iris Xe Graphics Graphics', '16\u2009GB  LPDDR5 RAMAverage', '512\u2009GB SSD']","['HDMI, Thunderbolt', 'WiFi, Bluetooth v5.1', '1 x USB 3.0, 2 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['65\u2009Wh, 4 Cell BatteryGood']"
447,Lenovo IdeaPad Slim 5 82XE004RIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11),"₹58,990",103 votes,--rating: 4.75;,"['OS: Windows 11', 'Utility: Everyday Use', '1.46\u2009kgLight', '1 Year Warranty']","['14\u2009inchesSmall', '1920\u2009x\u20091200\u2009pixelsGood', '~ 162\u2009PPIHigh', 'Anti Glare', '16:9 Aspect Ratio']","['7th Gen AMD Ryzen 5 7530U', '6 x 2\u2009GHz (Turbo Speed upto 4.5\u2009GHz) Cores', 'Hexa Core, 12 Threads', '16\u2009MB Cache', 'AMD Integrated SoC Graphics', '16\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth', '2 x USB 3.0, 2 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['56.6\u2009Wh, 3 Cell BatteryGood']"
448,Asus Vivobook 15 X1504ZA-NJ325WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹40,990",334 votes,--rating: 4.05;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 19.9\u2009mmAverage', '1.7\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare', '16:09 Aspect Ratio']","['12th Gen Intel Core i3 1215U', '2 x 1.2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  4 x 900\u2009MHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', 'Hexa Core (2P + 4E), 8 Threads', '10\u2009MB Cache', 'Integrated Intel UHD Graphics Graphics', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.3', '1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']",['3 Cell Battery']
449,HP Envy x360 13-bf0141tu Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹1,08,274",51 votes,--rating: 4.3;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 16.9\u2009mmSlim', '1.32\u2009kgLight', '1 Year Warranty']","['13.3\u2009inchesSmall', '2880\u2009x\u20091800\u2009pixelsGood', '~ 255\u2009PPIHigh', 'Touch Screen', 'Anti Glare']","['12th Gen Intel Core i7 1250U', '2 x (Turbo Speed upto 4.7\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.5\u2009GHz) Efficient Cores', '10 Cores (2P + 8E), 12 Threads', '12\u2009MB Cache', 'Intel Integrated Iris Xe Graphics', '16\u2009GB LPDDR4X RAMLargest', '512\u2009GB SSD']","['Thunderbolt', 'WiFi, Bluetooth v5.2', '2 x USB 3.0, 2 x USB Type-C', '5\u2009MP Camera', 'Backlit Keyboard, Inbuilt Microphone']",['4 Cell Battery']
450,Chuwi CoreBook X Pro Laptop (10th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹32,999",111 votes,--rating: 4.6;,"['OS: Windows 11', 'Utility: Everyday Use', '1.47\u2009kgLight', '1 Year Warranty']","['15.6\u2009inchesLargest', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 280\u2009PPIHighest', '16:9 Aspect Ratio']","['10th Gen Intel Core i5 10210U', '4 x 1.6\u2009GHz (Turbo Speed upto 4.2\u2009GHz) Cores', 'Quad Core, 8 Threads', '6\u2009MB Cache', 'Intel UHD Graphics Graphics', '16\u2009GB LPDDR4 RAMLargest', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.1', '2 x USB 3.0, 1 x USB Type-C', 'Inbuilt Microphone']",['66.9\u2009Wh BatteryGood']
451,HP Omen 16-wd0770TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹1,01,990",96 votes,--rating: 4.45;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 23.9\u2009mmThick', '2.35\u2009kgHeavy', '1 Year Warranty']","['16.1\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 137\u2009PPILow', 'Anti Glare', '16 : 9 Aspect Ratio']","['13th Gen Intel Core i5 13420H', '4 x (Turbo Speed upto 4.6\u2009GHz) Performance Cores  4 x (Turbo Speed upto 3.4\u2009GHz) Efficient Cores', 'Octa Core (4P + 4E), 12 Threads', '12\u2009MB Cache', '6\u2009GB, NVIDIA GeForce RTX 4050 GraphicsAverage', '16\u2009GB DDR5 RAMLargest', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.3', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['83\u2009Wh, 6 Cell BatteryGood']"
452,Lenovo IdeaPad Slim 3 82XQ008VIN Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11),"₹44,990",110 votes,--rating: 4.15;,"['OS: Windows 11', 'Utility: Everyday Use', '1.62\u2009kgLight', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare', '16:9 Aspect Ratio']","['7th Gen AMD Ryzen 5 7520U', '4 x 2.8\u2009GHz (Turbo Speed upto 4.3\u2009GHz) Cores', 'Quad Core, 8 Threads', '4\u2009MB Cache', 'AMD Integrated SoC Graphics', '16\u2009GB  LPDDR5 RAMLargest', '512\u2009GB SSD']","['HDMI, Multi Card Reader', 'WiFi, Bluetooth v5.0', '2 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['47\u2009Wh, 3 Cell BatteryGood']"
453,HP Dragonfly G4 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹2,31,746",101 votes,--rating: 4.4;,"['OS: Windows 11', 'Utility: Business', '990\u2009gLightest', '1 Year Warranty']","['13.5\u2009inchesSmall', '1920\u2009x\u20091280\u2009pixelsPoor', '~ 166\u2009PPILow', 'Touch Screen', 'Anti Glare']","['13th Gen Intel Core i7 1365U', '2 x (Turbo Speed upto 5.2\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.9\u2009GHz) Efficient Cores', '10 Cores (2P + 8E), 12 Threads', '12\u2009MB Cache', 'Intel Iris Xe Graphics Graphics', '16\u2009GB LPDDR5 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.3', '1 x USB 3.0, 2 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['68\u2009Wh, 6 Cell BatteryGood']"
454,Asus Vivobook Pro 15 M6500QFB-LK541WS Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹69,990",89 votes,--rating: 4.4;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 19.9\u2009mmAverage', '1.8\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare', '16:9 Aspect Ratio']","['5th Gen AMD Ryzen 5  5600H', '6 x 3.3\u2009GHz (Turbo Speed upto 4.2\u2009GHz) Cores', 'Hexa Core, 12 Threads', '16\u2009MB Cache', '4\u2009GB, NVIDIA GeForce RTX 2050 GraphicsAverage', '16\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.3', '2 x USB 2.0, 1 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['70\u2009Wh, 3 Cell BatteryGood']"
455,Asus Vivobook 16X 2023 K3605ZC-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹94,990",56 votes,--rating: 4.3;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 18.9\u2009mmAverage', '1.8\u2009kgAverage', '1 Year Warranty']","['16\u2009inchesLarge', '1920\u2009x\u20091200\u2009pixelsGood', '~ 142\u2009PPIAverage', 'Anti Glare', '16:10 Aspect Ratio']","['12th Gen Intel Core i7 12650H', '6 x 2.3\u2009GHz (Turbo Speed upto 4.7\u2009GHz) Performance Cores  4 x 1.7\u2009GHz (Turbo Speed upto 3.5\u2009GHz) Efficient Cores', '10 Cores (6P + 4E), 16 Threads', '24\u2009MB Cache', '4\u2009GB, NVIDIA GeForce RTX 3050 GraphicsAverage', '16\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI, Multi Card Reader', 'WiFi, Bluetooth v5.3', '2 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['50\u2009Wh, 3 Cell BatteryGood']"
456,Acer Predator 16 NH.QLUSI.005 Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,65,601",72 votes,--rating: 4.45;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 2.6\u2009mmUltra Slim', '2.6\u2009kgHeavy', '1 Year Warranty']","['16\u2009inchesAverage', '2560\u2009x\u20091600\u2009pixelsAverage', '~ 142\u2009PPILow', 'Anti Glare']","['13th Gen Intel Core i9 13900HX', '8 x (Turbo Speed upto 5.4\u2009GHz) Performance Cores  16 x (Turbo Speed upto 3.9\u2009GHz) Efficient Cores', '24 Cores (8P + 16E), 32 Threads', '36\u2009MB Cache', '8\u2009GB, NVIDIA GeForce RTX 4060 GraphicsAverage', '16\u2009GB DDR5 RAMAverage', '1\u2009TB SSD']","['Ethernet (LAN), HDMI, Thunderbolt', 'WiFi, Bluetooth v5.1', '3 x USB 3.0, 2 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['90\u2009Wh, 4 Cell BatteryGood']"
457,MSI Katana 15 B13UDXK-1017IN Gaming Laptop (13th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹85,990",101 votes,--rating: 4.6;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 24.9\u2009mmThick', '2.25\u2009kgHeavy', '2 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare']","['12th Gen Intel Core i7 12650H', '6 x 2.3\u2009GHz (Turbo Speed upto 4.7\u2009GHz) Performance Cores  4 x 1.7\u2009GHz (Turbo Speed upto 3.5\u2009GHz) Efficient Cores', '10 Cores (6P + 4E), 16 Threads', '24\u2009MB Cache', '6\u2009GB, NVIDIA GeForce RTX 3050 GraphicsLarge', '8\u2009GB DDR5 RAMSmallest', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.2', '1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['53.5\u2009Wh, 3 Cell BatteryGood']"
458,Asus Vivobook Pro 15 M6500QFB-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹76,990",72 votes,--rating: 4.55;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 19.9\u2009mmAverage', '1.8\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare', '16:9 Aspect Ratio']","['5th Gen AMD Ryzen 7 5800H', '8 x 3.2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Cores', 'Octa Core, 16 Threads', '16\u2009MB Cache', '4\u2009GB, NVIDIA GeForce RTX 2050 GraphicsAverage', '16\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.0', '2 x USB 2.0, 1 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['70\u2009Wh, 3 Cell BatteryGood']"
459,Lenovo IdeaPad Slim 5 82XD003PIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹71,990",65 votes,--rating: 4.6;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 19.9\u2009mmAverage', '1.63\u2009kgAverage', '2 Year Warranty']","['14\u2009inchesSmall', '1920\u2009x\u20091200\u2009pixelsGood', '~ 142\u2009PPIAverage', 'Anti Glare']","['13th Gen Intel Core i5 13420H', '4 x (Turbo Speed upto 4.6\u2009GHz) Performance Cores  4 x (Turbo Speed upto 3.4\u2009GHz) Efficient Cores', 'Octa Core (4P + 4E), 12 Threads', '12\u2009MB Cache', 'Integrated Intel Iris Xe Graphics Graphics', '16\u2009GB  LPDDR5 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.2', '2 x USB 3.0, 2 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['56.6\u2009Wh, 3 Cell BatteryGood']"
460,Asus Zenbook Flip 14 OLED UP5401ZA-KU741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),"₹84,990",83 votes,--rating: 4.3;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 15.9\u2009mmSlim', '1.4\u2009kgLight', '1 Year Warranty']","['14\u2009inchesAverage', '3840\u2009x\u20092400\u2009pixelsBest', '~ 243\u2009PPIHigh', 'Touch Screen', '16:10 Aspect Ratio']","['12th Gen Intel Core i7 12700H', '6 x 2.3\u2009GHz (Turbo Speed upto 4.7\u2009GHz) Performance Cores  8 x 1.7\u2009GHz (Turbo Speed upto 3.5\u2009GHz) Efficient Cores', '14 Cores (6P + 8E), 20 Threads', '24\u2009MB Cache', 'Intel Integrated Iris Xe Graphics', '16\u2009GB LPDDR5 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.3', '1 x USB 3.0, 2 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['63\u2009Wh, 3 Cell BatteryGood']"
461,Asus VivoBook 15 X1500EA-EJ326WS Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹37,990",85 votes,--rating: 4.05;,"['OS: Windows 11', 'Utility: Everyday Use', 'Thickness: 19.9\u2009mmAverage', '1.8\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare', '16:9 Aspect Ratio']","['11th Gen intel Core i3 1115G4', '2 x 3\u2009GHz (Turbo Speed upto 4.1\u2009GHz) Cores', 'Dual Core, 4 Threads', '6\u2009MB Cache', 'Intel UHD Graphics Graphics', '8\u2009GB DDR4  RAMAverage', '512\u2009GB SSD']","['HDMI, Multi Card Reader', 'WiFi, Bluetooth v4.1', '2 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['37\u2009Wh, 2 Cell BatteryGood']"
462,HP Omen 16-u0003TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹1,86,592",58 votes,--rating: 4.45;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 19.9\u2009mmAverage', '2.09\u2009kgAverage', '1 Year Warranty']","['16\u2009inchesAverage', '2560\u2009x\u20091600\u2009pixelsAverage', '~ 189\u2009PPIAverage', 'Anti Glare']","['13th Gen Intel Core i7 13700HX', '8 x (Turbo Speed upto 5\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.7\u2009GHz) Efficient Cores', '16 Cores (8P + 8E), 24 Threads', '30\u2009MB Cache', '6\u2009GB, NVIDIA GeForce RTX 4050 GraphicsAverage', '16\u2009GB DDR5 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth v5.3', '2 x USB 3.0, 2 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['97\u2009Wh, 6 Cell BatteryGood']"
463,HP Pavilion x360 14-ek1074TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹79,990",111 votes,--rating: 4.55;,"['OS: Windows 11', 'Utility: Everyday Use, Business, Performance', '1.69\u2009kgAverage', '1 Year Warranty']","['14\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 157\u2009PPIAverage', 'Touch Screen', '16:9 Aspect Ratio']","['13th Gen Intel Core i5 1335U', '2 x (Turbo Speed upto 4.6\u2009GHz) Performance Cores  8 x (Turbo Speed upto 3.4\u2009GHz) Efficient Cores', '10 Cores (2P + 8E), 12 Threads', '12\u2009MB Cache', 'Intel Integrated Iris Xe Graphics', '16\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI, Thunderbolt', 'WiFi, Bluetooth v5.2', '2 x USB 3.0, 2 x USB Type-C', '5\u2009MP Camera', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']",['43\u2009Wh BatteryGood']
464,Lenovo LOQ 15IRH8 82XV00F6IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹91,490",60 votes,--rating: 4.65;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 25.2\u2009mmThick', '2.4\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 184\u2009PPIHigh', 'Anti Glare', '16:10 Aspect Ratio']","['12th Gen Intel Core i5 12450H', '4 x 2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  4 x 1.5\u2009GHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', 'Octa Core (4P + 4E), 12 Threads', '12\u2009MB Cache', '6\u2009GB, NVIDIA GeForce RTX 4050 GraphicsLarge', '16\u2009GB DDR5 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI, Thunderbolt', 'WiFi, Bluetooth v5.1', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['60\u2009Wh, 3 Cell BatteryGood']"
465,Lenovo LOQ 15IRH8 82XV00F7IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),"₹97,990",121 votes • 3 reviews,--rating: 4.1;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 25.2\u2009mmThick', '2.4\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 184\u2009PPIHigh', 'Anti Glare', '16:10 Aspect Ratio']","['12th Gen Intel Core i5 12450H', '4 x 2\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  4 x 1.5\u2009GHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', 'Octa Core (4P + 4E), 12 Threads', '12\u2009MB Cache', '8\u2009GB, NVIDIA GeForce RTX 4060 GraphicsLargest', '16\u2009GB DDR5 RAMLargest', '512\u2009GB SSD']","['Ethernet (LAN), HDMI, Thunderbolt', 'WiFi, Bluetooth v5.1', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['60\u2009Wh, 3 Cell BatteryGood']"
466,Gigabyte Aorus 15 9KF Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Pro/ 8GB Graph),"₹1,17,574",67 votes,--rating: 4.6;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 20.9\u2009mmAverage', '2.39\u2009kgHeavy', '2 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare', '16:9 Aspect Ratio']","['12th Gen Intel Core i5 12500H', '4 x 2.5\u2009GHz (Turbo Speed upto 4.5\u2009GHz) Performance Cores  8 x 1.8\u2009GHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', '12 Cores (4P + 8E), 16 Threads', '18\u2009MB Cache', '8\u2009GB, NVIDIA GeForce RTX 4060 GraphicsLarge', '8\u2009GB DDR5 RAMSmallest', '512\u2009GB SSD']","['Ethernet (LAN), HDMI, Display Port', 'WiFi, Bluetooth v5.2', '3 x USB 3.0, 2 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']",['99\u2009Wh BatteryGood']
467,Asus Vivobook 15 X1502ZA-EJ545WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹59,990",255 votes • 4 reviews,--rating: 4.2;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 19.9\u2009mmAverage', '1.7\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage', 'Anti Glare', '16:09 Aspect Ratio']","['12th Gen Intel Core i5 1235U', '2 x 1.3\u2009GHz (Turbo Speed upto 4.4\u2009GHz) Performance Cores  8 x 900\u2009MHz (Turbo Speed upto 3.3\u2009GHz) Efficient Cores', '10 Cores (2P + 8E), 12 Threads', '12\u2009MB Cache', 'Intel Iris Xe Graphics', '16\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.3', '1 x USB 2.0, 2 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']","['42\u2009Wh, 3 Cell BatteryGood']"
468,Lenovo LOQ 15APH8 82XT004JIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹99,990",96 votes • 1 reviews,--rating: 4.7;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 22.1\u2009mmThick', '2.4\u2009kgHeavy', '1 Year Warranty']","['15.6\u2009inchesLarge', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 184\u2009PPIHigh', 'Anti Glare', '16:10 Aspect Ratio']","['7th Gen AMD Ryzen 7 7840HS', '8 x 3.8\u2009GHz (Turbo Speed upto 5.1\u2009GHz) Cores', 'Octa Core, 16 Threads', '16\u2009MB Cache', '6\u2009GB, NVIDIA GeForce RTX 4050 GraphicsAverage', '16\u2009GB DDR5 RAMLargest', '512\u2009GB SSD']","['Ethernet (LAN), HDMI, Thunderbolt', 'WiFi, Bluetooth v5.1', '3 x USB 3.0, 1 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['60\u2009Wh, 3 Cell BatteryGood']"
469,MSI Vector GP68HX 13VH-072IN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),"₹2,79,990",58 votes,--rating: 4.35;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 28.55\u2009mmThick', '2.67\u2009kgHeavy', '2 Year Warranty']","['16\u2009inchesAverage', '2560\u2009x\u20091600\u2009pixelsAverage', '~ 189\u2009PPIAverage', 'Anti Glare', '16:10 Aspect Ratio']","['13th Gen Intel Core i9 13980HX', '8 x (Turbo Speed upto 5.6\u2009GHz) Performance Cores  16 x (Turbo Speed upto 4\u2009GHz) Efficient Cores', '24 Cores (8P + 16E), 32 Threads', '36\u2009MB Cache', '12\u2009GB, NVIDIA GeForce RTX 4080 GraphicsAverage', '32\u2009GB DDR5 RAMLargest', '1\u2009TB SSD']","['Ethernet (LAN), HDMI, Multi Card Reader', 'WiFi, Bluetooth v5.3', '3 x USB 3.0, 2 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['90\u2009Wh, 4 Cell BatteryGood']"
470,MSI Vector GP78HX 13VI-409IN Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 16GB Graph),"₹3,44,990",108 votes,--rating: 4.1;,"['OS: Windows 11', 'Utility: Gaming', 'Thickness: 29.45\u2009mmThick', '3\u2009kgAverage', '2 Year Warranty']","['17\u2009inchesAverage', '2560\u2009x\u20091600\u2009pixelsAverage', '~ 178\u2009PPIAverage', 'Anti Glare', '16:10 Aspect Ratio']","['13th Gen Intel Core i9 13980HX', '8 x (Turbo Speed upto 5.6\u2009GHz) Performance Cores  16 x (Turbo Speed upto 4\u2009GHz) Efficient Cores', '24 Cores (8P + 16E), 32 Threads', '36\u2009MB Cache', '16\u2009GB, NVIDIA GeForce RTX 4090 GraphicsLargest', '32\u2009GB DDR5 RAMAverage', '2\u2009TB SSD']","['Ethernet (LAN), HDMI, Thunderbolt, Multi Card Reader', 'WiFi, Bluetooth v5.3', '2 x USB 3.0, 3 x USB Type-C', 'Backlit Keyboard, Inbuilt Microphone']","['90\u2009Wh, 4 Cell BatteryGood']"
471,Acer Aspire 5 A515-56G NX.AT2SI.001 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 2GB Graph),"₹44,990",58 votes,--rating: 4.2;,"['OS: Windows 11', 'Utility: Performance', 'Thickness: 17.9\u2009mmSlim', '1.7\u2009kgAverage', '1 Year Warranty']","['15.6\u2009inchesAverage', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 141\u2009PPIAverage']","['11th Gen Intel Core i5 1135G7', '4 x 2.4\u2009GHz (Turbo Speed upto 4.2\u2009GHz) Cores', 'Quad Core, 8 Threads', '8\u2009MB Cache', '2\u2009GB, NVIDIA GeForce MX450 GraphicsAverage', '8\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['Ethernet (LAN), HDMI', 'WiFi, Bluetooth', '3 x USB 3.0, 1 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']",
472,Lenovo IdeaPad Slim 5 Light 14ABR8 82XS002RIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),"₹60,990",76 votes,--rating: 4.2;,"['OS: Windows 11', 'Utility: Everyday Use', 'Thickness: 17.1\u2009mmSlim', '1.24\u2009kgLight', '1 Year Warranty']","['14\u2009inchesSmall', '1920\u2009x\u20091080\u2009pixelsAverage', '~ 157\u2009PPIHigh', 'Anti Glare', '16:9 Aspect Ratio']","['7th Gen AMD Ryzen 5 7530U', '6 x 2\u2009GHz (Turbo Speed upto 4.5\u2009GHz) Cores', 'Hexa Core, 12 Threads', '16\u2009MB Cache', 'AMD Radeon Graphics Graphics', '16\u2009GB DDR4 RAMAverage', '512\u2009GB SSD']","['HDMI', 'WiFi, Bluetooth v5.1', '2 x USB 3.0, 2 x USB Type-C', 'Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone']",['47\u2009Wh BatteryGood']
